owner_mode	owner_genre	recipe_id	recipe_name	identity_ordinal	P_level	raw_candidate_count	effective_candidate_count	raw_effective_reconciliation	selected_archetype_id	selected_archetype_name	weight_provenance	reachability_state	RhythmFamily	structural_signature	structural_minmax_summary	materialized_signature	bass_identity	chord_identity	melodic_identity	motif_identity	secondary_role	phrase_law_metadata	effective_density	selection_seed	realization_seed	contract_id	contract_status	contract_scope	contract_quantifier	expected_witness	actual_witness	evaluation	reason	offending_stage
6	Trip-Hop	0	BASE	117	P1	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	c590a691	3	1	3	4	0	3	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	117	P2	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	6e1064c8	3	1	3	4	0	3	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	117	P3	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	41d3508c	3	1	3	4	0	3	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	118	P1	4	4	IDENTICAL	714	electro_gap_push	75	AUTO_OBSERVED	HipHopBackbeat	4f4331b2	0:2-5,1:2-2,2:2-5,3:0-2,4:0-3	ea426271	6	2	5	4	0	2	10	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	118	P2	4	4	IDENTICAL	714	electro_gap_push	75	AUTO_OBSERVED	HipHopBackbeat	4f4331b2	0:2-5,1:2-2,2:2-5,3:0-2,4:0-3	d05afbcb	6	2	5	4	0	2	10	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	118	P3	4	4	IDENTICAL	714	electro_gap_push	75	AUTO_OBSERVED	HipHopBackbeat	4f4331b2	0:2-5,1:2-2,2:2-5,3:0-2,4:0-3	321ff485	6	2	5	4	0	2	10	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	119	P1	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	08f0a727	10	2	6	4	0	3	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	119	P2	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	5eb68df9	10	2	6	4	0	3	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	119	P3	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	44718cab	10	2	6	4	0	3	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	120	P1	4	4	IDENTICAL	713	funk_house_bridge	90	AUTO_OBSERVED	Funk16	163fa511	0:2-5,1:2-2,2:2-6,3:0-2,4:1-3	d1240784	6	2	2	4	0	1	11	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	120	P2	4	4	IDENTICAL	713	funk_house_bridge	90	AUTO_OBSERVED	Funk16	163fa511	0:2-5,1:2-2,2:2-6,3:0-2,4:1-3	49623fd8	6	2	2	4	0	1	11	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	120	P3	4	4	IDENTICAL	713	funk_house_bridge	90	AUTO_OBSERVED	Funk16	163fa511	0:2-5,1:2-2,2:2-6,3:0-2,4:1-3	97f9525a	6	2	2	4	0	1	11	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	121	P1	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	c590a691	3	1	6	1	0	3	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	121	P2	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	f9ad2070	3	1	6	1	0	3	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	121	P3	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	41d3508c	3	1	6	1	0	3	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	122	P1	4	4	IDENTICAL	713	funk_house_bridge	90	AUTO_OBSERVED	Funk16	163fa511	0:2-5,1:2-2,2:2-6,3:0-2,4:1-3	ce4ff8ad	6	7	6	1	0	3	11	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	122	P2	4	4	IDENTICAL	713	funk_house_bridge	90	AUTO_OBSERVED	Funk16	163fa511	0:2-5,1:2-2,2:2-6,3:0-2,4:1-3	edc60bc4	6	7	6	1	0	3	11	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	122	P3	4	4	IDENTICAL	713	funk_house_bridge	90	AUTO_OBSERVED	Funk16	163fa511	0:2-5,1:2-2,2:2-6,3:0-2,4:1-3	f5b0f2fb	6	7	6	1	0	3	11	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	123	P1	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	04aa6481	10	7	5	1	0	1	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	123	P2	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	c5932ad9	10	7	5	1	0	1	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	123	P3	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	83be5813	10	7	5	1	0	1	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	124	P1	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	dd6af6d4	8	2	5	4	0	2	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	124	P2	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	61846ba6	8	2	5	4	0	2	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	124	P3	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	33c5d978	8	2	5	4	0	2	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	125	P1	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	5280c315	6	2	5	4	0	1	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	125	P2	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	24df2f8d	6	2	5	4	0	1	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	125	P3	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	3d3a2c8f	6	2	5	4	0	1	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	126	P1	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	92e61bd7	3	2	2	4	0	3	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	126	P2	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	e94c1195	3	2	2	4	0	3	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	126	P3	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	e49772bd	3	2	2	4	0	3	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	127	P1	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	4d8899e1	10	7	3	1	0	2	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	127	P2	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	5a31c159	10	7	3	1	0	2	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	127	P3	4	4	IDENTICAL	415	sparse_fast_break	120	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	83be5813	10	7	3	1	0	2	12	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	128	P1	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	44d5c39b	4	2	3	4	0	1	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	128	P2	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	10e508d9	4	2	3	4	0	1	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
6	Trip-Hop	0	BASE	128	P3	4	4	IDENTICAL	416	halftime_switch	130	AUTO_OBSERVED	Breakbeat	c0f04495	0:2-3,1:1-1,2:4-6,3:0-2,4:2-4,5:3-4	85a85f67	4	2	3	4	0	1	16	2344766350	2344766350	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	1	P1	8	8	IDENTICAL	418	skippy_2step	110	AUTO_OBSERVED	UkTwoStep	e07b40e8	0:2-4,1:2-2,2:4-7,3:0-2,4:1-5,5:2-5	203dfd68	3	7	2	3	1	2	21	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	1	P2	8	8	IDENTICAL	418	skippy_2step	110	AUTO_OBSERVED	UkTwoStep	e07b40e8	0:2-4,1:2-2,2:4-7,3:0-2,4:1-5,5:2-5	bb87167b	3	7	2	3	1	2	21	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	1	P3	8	8	IDENTICAL	418	skippy_2step	110	AUTO_OBSERVED	UkTwoStep	e07b40e8	0:2-4,1:2-2,2:4-7,3:0-2,4:1-5,5:2-5	3feae7d0	3	7	2	3	1	2	21	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	2	P1	8	8	IDENTICAL	419	shuffled_4x4	90	AUTO_OBSERVED	UkTwoStep	34719666	0:4-4,1:2-2,2:2-5,3:2-4,4:0-3,5:2-5	84d7b414	9	6	2	3	1	1	21	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	2	P2	8	8	IDENTICAL	419	shuffled_4x4	90	AUTO_OBSERVED	UkTwoStep	34719666	0:4-4,1:2-2,2:2-5,3:2-4,4:0-3,5:2-5	f6107852	9	6	2	3	1	1	21	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	2	P3	8	8	IDENTICAL	419	shuffled_4x4	90	AUTO_OBSERVED	UkTwoStep	34719666	0:4-4,1:2-2,2:2-5,3:2-4,4:0-3,5:2-5	69aee6b9	9	6	2	3	1	1	21	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	3	P1	8	8	IDENTICAL	417	classic_2step	110	AUTO_OBSERVED	UkTwoStep	ebc4f0e7	0:2-4,1:2-2,2:2-6,3:0-2,4:2-5,5:2-5	e39b47b6	9	6	2	1	1	2	19	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	3	P2	8	8	IDENTICAL	417	classic_2step	110	AUTO_OBSERVED	UkTwoStep	ebc4f0e7	0:2-4,1:2-2,2:2-6,3:0-2,4:2-5,5:2-5	a085dd44	9	6	2	1	1	2	19	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	3	P3	8	8	IDENTICAL	417	classic_2step	110	AUTO_OBSERVED	UkTwoStep	ebc4f0e7	0:2-4,1:2-2,2:2-6,3:0-2,4:2-5,5:2-5	1e9e1d19	9	6	2	1	1	2	19	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	4	P1	8	8	IDENTICAL	414	ghosted_roll	100	AUTO_OBSERVED	Breakbeat	ac1447c7	0:2-4,1:2-2,2:4-8,3:0-2,4:2-6,5:2-5	759a2c01	9	1	4	4	1	1	23	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	4	P2	8	8	IDENTICAL	414	ghosted_roll	100	AUTO_OBSERVED	Breakbeat	ac1447c7	0:2-4,1:2-2,2:4-8,3:0-2,4:2-6,5:2-5	0cbb9a23	9	1	4	4	1	1	23	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	4	P3	8	8	IDENTICAL	414	ghosted_roll	100	AUTO_OBSERVED	Breakbeat	ac1447c7	0:2-4,1:2-2,2:4-8,3:0-2,4:2-6,5:2-5	f18387e3	9	1	4	4	1	1	23	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	5	P1	8	8	IDENTICAL	413	two_step_roll	100	AUTO_OBSERVED	Breakbeat	c296fd7c	0:2-4,1:2-2,2:4-6,3:0-2,4:2-6,5:2-5	26e19c67	9	6	7	5	1	1	20	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	5	P2	8	8	IDENTICAL	413	two_step_roll	100	AUTO_OBSERVED	Breakbeat	c296fd7c	0:2-4,1:2-2,2:4-6,3:0-2,4:2-6,5:2-5	9d7c56db	9	6	7	5	1	1	20	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	5	P3	8	8	IDENTICAL	413	two_step_roll	100	AUTO_OBSERVED	Breakbeat	c296fd7c	0:2-4,1:2-2,2:4-6,3:0-2,4:2-6,5:2-5	8f4378e1	9	6	7	5	1	1	20	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	6	P1	8	8	IDENTICAL	415	sparse_fast_break	90	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	fcba5d4f	9	5	4	3	1	1	15	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	6	P2	8	8	IDENTICAL	415	sparse_fast_break	90	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	13d92af8	9	5	4	3	1	1	15	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
7	Broken	0	BASE	6	P3	8	8	IDENTICAL	415	sparse_fast_break	90	AUTO_OBSERVED	Breakbeat	d39f199e	0:1-3,1:2-2,2:2-4,3:0-1,4:1-4,5:1-4	fc86e47a	9	5	4	3	1	1	15	1192953585	1192953585	I6-REVIEW-RHYTHM-OWNERSHIP	REVIEW_REQUIRED	rhythm admission	not established	NOT_ASSESSED	OBSERVED_STRUCTURE_ONLY	UNKNOWN	no applicable PROVEN owner admission contract in I6	UNKNOWN_STAGE
